athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,First Name,born_year
138741,Jan Salzmann,2002-02-08,Schwarzach im Pongau,Salzburg,AUT,Austria,177.0,70.0,,Jan,2002.0
138742,Femke Kramer,2003-09-27,Apeldoorn,Gelderland,NED,Austria,170.0,48.0,,Femke,2003.0
138743,Lara Wagner,2002-04-26,Kitzbühel,Tirol,AUT,Austria,168.0,52.0,,Lara,2002.0
138744,Kristina Pavlushina,2002-06-28,Spas-Klepiki,Ryazan,RUS,Russian Federation,160.0,48.0,,Kristina,2002.0
138745,Kateřina Pavlů,2003-08-11,,,,Czechia,,,,Kateřina,2003.0
138746,Ņikita Kondrašovs,2002-04-11,,,,Latvia,,,,Ņikita,2002.0
138747,Linda Zingerle,2002-09-14,San Candido,Bolzano-Bozen,ITA,Italy,,,,Linda,2002.0
138748,Antonia Cebotari,2002-01-08,,,,Republic of Moldova,,,,Antonia,2002.0
138749,Elena Bondarets,2002-01-23,,,,Kyrgyzstan,,,,Elena,2002.0
138750,Konstantina Charalampidou,2002-07-13,,,,Greece,,,,Konstantina,2002.0
138751,Felix Ullmann,2003-08-16,,,,Switzerland,,,,Felix,2003.0
138752,Herborg Idland,2003-07-12,Stavanger,Rogaland,NOR,Norway,,,,Herborg,2003.0
138753,Omar Hodžić,2002-09-21,,,,Serbia,,,,Omar,2002.0
138754,Barbara Skačanová,2003-07-26,,,,Slovakia,,,,Barbara,2003.0
138755,Ulyana Ardalionova,2003-11-12,,,,Kazakhstan,,,,Ulyana,2003.0
138756,Jan Guńka,2002-04-14,,,,Poland,,,,Jan,2002.0
138757,Spyridonas Papadopoulos,2003-01-08,,,,Greece,,,,Spyridonas,2003.0
138758,Angelos Antoniadis,2003-05-02,,,,Greece,,,,Angelos,2003.0
138759,Naomi Walch,2002-11-30,,,,Canada,,,,Naomi,2002.0
138760,Aleksa Vuković,2002-08-21,,,,Bosnia and Herzegovina,,,,Aleksa,2002.0
138761,Sonja Leinamo,2002-02-20,,,,Finland,,,,Sonja,2002.0
138762,Markus Epner,2002-06-01,Tallinn,Harjumaa,EST,Estonia,,,,Markus,2002.0
138763,Viktorija Augulytė,2003-02-14,,,,Lithuania,,,,Viktorija,2003.0
138764,Chuluunbat Byambasüren,2002-09-28,,,,Mongolia,,,,Chuluunbat,2002.0
138765,Blanka Borbely,2003-08-30,Odorheiu Secuiesc,Harghita,ROU,Romania,,,,Blanka,2003.0
138766,Miia Utsal,2002-01-14,Võru,Võrumaa,EST,Estonia,,,,Miia,2002.0
138767,Gou Zhendong,2002-12-12,,,,People's Republic of China,,,,Gou,2002.0
138768,Hannah Schlickum,2002-03-29,,,,Germany,,,,Hannah,2002.0
138769,Emil Streitlien,2002-11-03,Lillehammer,Innlandet,NOR,Norway,,,,Emil,2002.0
138770,Victor Berglund,2003-01-15,,,,Sweden,,,,Victor,2003.0
138771,Svatava Mikysková,2003-02-08,,,,Czechia,,,,Svatava,2003.0
138772,Sára Pacerová,2003-12-07,,,,Slovakia,,,,Sára,2003.0
138773,Konrad Badacz,2003-01-16,,,,Poland,,,,Konrad,2003.0
138774,Vasil Zashev,2002-05-16,Smolyan,Smolyan,BUL,Bulgaria,,,,Vasil,2002.0
138775,Serhiy Kryshtal,2002-01-09,,,,Ukraine,176.0,69.0,,Serhiy,2002.0
138776,Jan Roth,2002-08-03,,,,Switzerland,,,,Jan,2002.0
138777,Daria Skriabina,2003-12-20,,,,Ukraine,166.0,53.0,,Daria,2003.0
138778,Nefeli Tita,2003-02-11,Florina,Dutiki Makedonia,GRE,Greece,,,,Nefeli,2003.0
138779,Anna Andexer,2003-01-26,Schwarzach im Pongau,Salzburg,AUT,Austria,171.0,61.0,,Anna,2003.0
138780,Nika Jagečić,2003-01-04,,,,Croatia,,,,Nika,2003.0
138781,Noe In-Albon,2003-07-23,,,,Switzerland,,,,Noe,2003.0
138782,Bruno Matovič,2002-04-22,,,,Slovakia,,,,Bruno,2002.0
138783,Ding Yuhuan,2003-10-03,Bayannur,Nei Mongol,CHN,People's Republic of China,,,,Ding,2003.0
138784,Klara Andersson,2002-03-28,,,,Sweden,,,,Klara,2002.0
138785,Pascale Paradis,2002-03-04,,,,Canada,,,,Pascale,2002.0
138786,Chiara Arnet,2003-11-13,,,,Switzerland,,,,Chiara,2003.0
138787,Daniel Oberegger,2002-06-30,San Candido,Bolzano-Bozen,ITA,Italy,,,,Daniel,2002.0
138788,Andreas Koppa,2002-06-17,Tallinn,Harjumaa,EST,Estonia,,,,Andreas,2002.0
138789,Anastasija Ņedaivodina,2002-07-26,,,,Latvia,,,,Anastasija,2002.0
138790,Anna-Maria Logonder,2003-01-21,Villach,Kärnten,AUT,Austria,175.0,62.0,,Anna-Maria,2003.0
138791,Isabella Moon,2003-09-23,Randwick,New South Wales,AUS,Australia,,,,Isabella,2003.0
138792,Nicolae Girbacea,2002-08-11,,,,Romania,,,,Nicolae,2002.0
138793,Sven Kuprešak,2002-05-24,,,,Croatia,,,,Sven,2002.0
138794,Jeanne Richard,2002-04-13,,,,France,,,,Jeanne,2002.0
138795,Arina Soldatova,2003-02-11,Petropavlovsk-Kamchatsky,Kamchatka Kray,RUS,Russian Federation,,,,Arina,2003.0
138796,Luděk Abrahám,2002-03-22,,,,Czechia,,,,Luděk,2002.0
138797,Chelsey Johnson,2002-10-14,Camperdown,New South Wales,AUS,Australia,,,,Chelsey,2002.0
138798,Philipp Tumler,2002-01-05,Silandro,Bolzano-Bozen,ITA,Italy,,,,Philipp,2002.0
138799,Uroš Lalović,2002-10-23,,,,Bosnia and Herzegovina,,,,Uroš,2002.0
138800,Hanna Skrypko,2003-11-12,,,,Ukraine,168.0,54.0,,Hanna,2003.0
138801,Keita Momen,2003-01-13,,,,Japan,,,,Keita,2003.0
138802,Chloé Bened,2002-04-30,,,,France,,,,Chloé,2002.0
138803,Oleg Domichek,2002-04-30,Biysk,Altay Kray,RUS,Russian Federation,165.0,52.0,,Oleg,2002.0
138804,Gro Randby,2002-04-17,,,,Norway,,,,Gro,2002.0
138805,Kalle Loukkaanhuhta,2003-10-22,,,,Finland,,,,Kalle,2003.0
138806,Etienne Bordes,2002-10-10,Truckee,California,USA,United States,,,,Etienne,2002.0
138807,Zuzana Doležalová,2002-02-18,,,,Czechia,,,,Zuzana,2002.0
138808,Campbell Wright,2002-05-25,Rotorua,Bay of Plenty,NZL,New Zealand,,,,Campbell,2002.0
138809,Ema Chlepkova,2003-06-07,,,,Canada,,,,Ema,2003.0
138810,Lukas Weissbacher,2002-09-14,Sankt Johann in Tirol,Tirol,AUT,Austria,186.0,60.0,,Lukas,2002.0
138811,Eleni Ioannou,2002-04-24,,,,Greece,,,,Eleni,2002.0
138812,Anni Hyvärinen,2003-03-09,,,,Finland,,,,Anni,2003.0
138813,Kaja Marič,2003-09-04,,,,Slovenia,,,,Kaja,2003.0
138814,Lexie Madigan,2002-02-12,Sacramento,California,USA,United States,,,,Lexie,2002.0
138815,Misa Sasaki,2002-02-06,,,,Japan,,,,Misa,2002.0
138816,Enkhbatyn Enkhsaikhan,2002-06-20,,,,Mongolia,,,,Enkhbatyn,2002.0
138817,Kamilė Jakubauskaitė,2003-11-15,,,,Lithuania,,,,Kamilė,2003.0
138818,Arina Kupriyanova,2002-08-27,,,,Kazakhstan,,,,Arina,2002.0
138819,Henri Heikkinen,2002-10-08,,,,Finland,,,,Henri,2002.0
138820,Kanstantsin Baburau,2003-01-16,,,,Belarus,,,,Kanstantsin,2003.0
138821,Victoria Mellitzer,2002-07-23,Kitzbühel,Tirol,AUT,Austria,177.0,53.0,,Victoria,2002.0
138822,Anna Nędza-Kubiniec,2003-07-04,,,,Poland,,,,Anna,2003.0
138823,Imants Maļina,2003-01-14,,,,Latvia,,,,Imants,2003.0
138824,Franz Schaser,2002-10-03,,,,Germany,,,,Franz,2002.0
138825,Valentina Dimitrova,2003-08-03,Dupnitsa,Kyustendil,BUL,Bulgaria,,,,Valentina,2003.0
138826,Stepan Kinash,2002-02-05,,,,Ukraine,180.0,57.0,,Stepan,2002.0
138827,Maja Lapkass,2002-10-16,Anchorage,Alaska,USA,United States,,,,Maja,2002.0
138828,Viktoria Zhukovska,2002-09-02,,,,Ukraine,158.0,52.0,,Viktoria,2002.0
138829,Kaisa Bosek,2002-10-21,Alexandria,Minnesota,USA,United States,,,,Kaisa,2002.0
138830,Théo Guiraud-Poillot,2002-01-01,,,,France,,,,Théo,2002.0
138831,Alyona Mokhova,2002-03-06,,,,Russian Federation,,,,Alyona,2002.0
138832,Arseniy Bezginov,2002-01-03,,,,Kazakhstan,,,,Arseniy,2002.0
138833,Kurea Matsuoka,2003-11-22,,,,Japan,,,,Kurea,2003.0
138834,Shawna Pendry,2002-04-05,,,,Great Britain,,,,Shawna,2002.0
138835,Klaudia Topór,2002-10-05,,,,Poland,,,,Klaudia,2002.0
138836,Ville-Valtteri Karvinen,2002-05-04,,,,Finland,,,,Ville-Valtteri,2002.0
138837,Artsiom Krylenka,2002-01-18,,,,Belarus,,,,Artsiom,2002.0
138838,Yuliya Kavaleuskaya,2002-09-19,,,,Belarus,,,,Yuliya,2002.0
138839,Marian Folea,2002-02-15,Brașov,Brașov,ROU,Romania,,,,Marian,2002.0
138840,Darius Dinda,2002-03-13,,,,Lithuania,,,,Darius,2002.0
138841,Leon Kienesberger,2002-11-29,Wels,Oberösterreich,AUT,Austria,172.0,60.0,,Leon,2002.0
138842,Wilma Björn,2002-12-30,,,,Sweden,,,,Wilma,2002.0
138843,Isak Frey,2003-08-28,Bærum,Viken,NOR,Norway,,,,Isak,2003.0
138844,Styliani Giannakoviti,2003-12-22,,,,Greece,,,,Styliani,2003.0
138845,Mine Kılıç,2002-10-10,,,,Türkiye,,,,Mine,2002.0
138846,Kaja Zorč,2003-05-21,,,,Slovenia,,,,Kaja,2003.0
138847,Daria Kabishava,2002-02-24,,,,Belarus,,,,Daria,2002.0
138848,Van Ledger,2002-12-04,Saranac Lake,New York,USA,United States,,,,Van,2002.0
138849,Deyan Razlozhki,2002-06-10,Samokov,Sofia Oblast,BUL,Bulgaria,,,,Deyan,2002.0
138850,Finn Berg,2002-01-18,,,,Canada,,,,Finn,2002.0
138851,Pavel Lyashok,2002-02-22,,,,Russian Federation,171.0,67.0,,Pavel,2002.0
138852,Dorian Endler,2003-10-12,,,,Germany,,,,Dorian,2003.0
138853,Lulu Miskin,2002-02-01,,,,Australia,,,,Lulu,2002.0
138854,Jakub Kudrnáč,2002-06-30,,,,Czechia,,,,Jakub,2002.0
138855,Demi Heinsoo,2003-11-16,Tallinn,Harjumaa,EST,Estonia,,,,Demi,2003.0
138856,Martina Trabucchi,2002-07-06,Aosta,Aosta,ITA,Italy,,,,Martina,2002.0
138857,Marlene Perren,2003-07-28,,,,Switzerland,,,,Marlene,2003.0
138858,Jonte Treasure,2002-05-30,Sale,Victoria,AUS,Australia,,,,Jonte,2002.0
138859,Petr Hák,2003-05-30,,,,Czechia,,,,Petr,2003.0
138860,Choi Yoo-Nah,2002-04-28,,,,Republic of Korea,,,,Choi,2002.0
138861,Gunn Kristi Stensaker Tvinnereim,2002-04-15,,,,Norway,,,,Gunn,2002.0
138862,Domas Jankauskas,2003-11-05,,,,Lithuania,,,,Domas,2003.0
138863,David Patterson,2003-02-04,Camperdown,New South Wales,AUS,Australia,,,,David,2003.0
138864,Andrea Csutak,2002-11-23,Miercurea-Ciuc,Harghita,ROU,Romania,,,,Andrea,2002.0
138865,Liu Zhaoyu,2003-06-10,,,,People's Republic of China,,,,Liu,2003.0
138866,Mark Kozak,2003-04-11,,,,Ukraine,179.0,64.0,,Mark,2003.0
138867,Lora Radkovska,2003-08-09,Sofia,Sofia Grad,BUL,Bulgaria,,,,Lora,2003.0
138868,Mathieu Garcia,2002-12-04,,,,France,,,,Mathieu,2002.0
138869,Darko Krsteski,2002-07-20,,,,North Macedonia,,,,Darko,2002.0
138870,Florian Stasswender,2002-04-23,,,,Germany,,,,Florian,2002.0
138871,Barış Oduncu,2003-07-21,,,,Türkiye,,,,Barış,2003.0
138872,Lukas Haslinger,2003-03-09,Zell am See,Salzburg,AUT,Austria,182.0,70.0,,Lukas,2003.0
138873,Marlene Fichtner,2003-03-16,,,,Germany,,,,Marlene,2003.0
138874,Danil Chervenko,2002-10-06,,,,Kazakhstan,,,,Danil,2002.0
138875,Lisbeth Liiv,2002-06-25,Tallinn,Harjumaa,EST,Estonia,,,,Lisbeth,2002.0
138876,Chiharu Ueda,2003-03-06,,,,Japan,,,,Chiharu,2003.0
138877,Nathalie Horstmann,2002-04-17,,,,Germany,,,,Nathalie,2002.0
138878,Johanna Puff,2002-07-02,,,,Germany,,,,Johanna,2002.0
138879,Yara Burkhalter,2002-04-09,Zweisimmen,Bern,SUI,Switzerland,,,,Yara,2002.0
138880,Tuudor Palm,2002-01-29,Tallinn,Harjumaa,EST,Estonia,,,,Tuudor,2002.0
138881,Denis Irodov,2002-07-09,Gorno-Altaysk,Respublika Altay,RUS,Russian Federation,176.0,67.0,,Denis,2002.0
138882,Davor Škipina,2002-10-21,,,,Bosnia and Herzegovina,,,,Davor,2002.0
138883,Viktoryia Shashkova,2003-02-03,,,,Belarus,,,,Viktoryia,2003.0
138884,Fany Bertrand,2002-01-02,,,,France,,,,Fany,2002.0
138885,Vadim Kurales,2002-12-14,,,,Kazakhstan,,,,Vadim,2002.0
138886,Justyna Panterałka,2002-01-19,,,,Poland,,,,Justyna,2002.0
138887,Jan Semirád,2003-12-22,,,,Czechia,,,,Jan,2003.0
138888,Fabian Hermansson,2002-09-01,,,,Sweden,,,,Fabian,2002.0
138889,Vitaliy Mandzyn,2003-04-05,,,,Ukraine,179.0,75.0,,Vitaliy,2003.0
138890,Yanis Keller,2002-09-21,,,,Switzerland,,,,Yanis,2002.0
138891,Victor Sendrea,2002-02-07,,,,Republic of Moldova,,,,Victor,2002.0
138892,Marco Barale,2003-04-19,Cuneo,Cuneo,ITA,Italy,,,,Marco,2003.0
138893,Elias Asal,2002-08-04,,,,Germany,,,,Elias,2002.0
138894,Gabriela Masaříková,2002-10-08,,,,Czechia,,,,Gabriela,2002.0
138895,Ana Marija Zafirovska,2002-05-11,,,,North Macedonia,,,,Ana,2002.0
138896,Stian Fedreheim,2003-12-09,,,,Norway,,,,Stian,2003.0
138897,Cheon Yun-Pil,2002-10-27,,,,Republic of Korea,,,,Cheon,2002.0
138898,Zsulett Demian,2003-01-12,Bonyhád,Tolna,HUN,Romania,,,,Zsulett,2003.0
138899,Cale Woods,2003-04-04,Ketchum,Idaho,USA,United States,,,,Cale,2003.0
138900,Jenna Sherrington,2002-02-16,,,,Canada,,,,Jenna,2002.0
138901,Signe Miķelsone,2003-01-12,,,,Latvia,,,,Signe,2003.0
138902,Tuuli Raunio,2002-03-11,,,,Finland,,,,Tuuli,2002.0
138903,Nina Seemann,2002-10-20,Clovis,California,USA,United States,,,,Nina,2002.0
138904,Ceren Dursun,2003-12-08,Gerede,Bolu,TUR,Türkiye,,,,Ceren,2003.0
138905,Matias Hyvönen,2002-01-26,,,,Finland,,,,Matias,2002.0
138906,Iris De Martin Pinter,2004-08-02,San Candido,Bolzano-Bozen,ITA,Italy,,,,Iris,2004.0
138907,Juan Luis Uberuaga,2003-06-07,,,,Chile,,,,Juan,2003.0
138908,Robert Bugara,2002-02-10,,,,Poland,,,,Robert,2002.0
138909,Kendall Kramer,2002-06-26,Fairbanks,Alaska,USA,United States,,,,Kendall,2002.0
138910,Tena Hadžić,2004-07-13,Zagreb,Grad Zagreb,CRO,Croatia,,,,Tena,2004.0
138911,Hanna Machakhina,2003-10-28,,,,Belarus,,,,Hanna,2003.0
138912,Eduarda Ribera,2004-11-21,Jundiaí,São Paulo,BRA,Brazil,168.0,52.0,,Eduarda,2004.0
138913,Lee Jin-Bok,2002-07-01,,,,Republic of Korea,,,,Lee,2002.0
138914,Tove Ericsson,2003-03-05,,,,Sweden,,,,Tove,2003.0
138915,Albin Åström,2002-04-17,,,,Sweden,,,,Albin,2002.0
138916,Liliane Gagnon,2002-12-28,,,,Canada,,,,Liliane,2002.0
138917,Volodymyr Aksiuta,2003-09-11,,,,Ukraine,172.0,61.0,,Volodymyr,2003.0
138918,Kaspar Päärson,2002-06-14,Tallinn,Harjumaa,EST,Estonia,,,,Kaspar,2002.0
138919,Molly Jefferies,2003-11-23,,,,Great Britain,,,,Molly,2003.0
138920,Timea Mazúrová,2002-06-28,,,,Slovakia,,,,Timea,2002.0
138921,Zoé Favre-Bonvin,2002-06-17,,,,France,,,,Zoé,2002.0
138922,Veeti Pyykkö,2002-10-15,,,,Finland,,,,Veeti,2002.0
138923,Jeon Jae-Eun,2002-06-25,,,,Republic of Korea,,,,Jeon,2002.0
138924,Mattéo Correia,2002-06-17,,,,France,,,,Mattéo,2002.0
138925,Edvinas Šimonutis,2002-06-11,,,,Lithuania,,,,Edvinas,2002.0
138926,Witta Walcher,2002-11-25,Schladming,Steiermark,AUT,Austria,173.0,55.0,,Witta,2002.0
138927,Petar Perušić,2004-04-07,,,,Croatia,,,,Petar,2004.0
138928,Farnoush Shemshaki,2003-01-04,,,,Islamic Republic of Iran,,,,Farnoush,2003.0
138929,Aleksandar Ognyanov,2002-03-12,Sofia,Sofia Grad,BUL,Bulgaria,,,,Aleksandar,2002.0
138930,Duangkamon Hitchana,2003-09-01,,,,Thailand,,,,Duangkamon,2003.0
138931,Marta Moreno,2002-02-13,,,,Spain,,,,Marta,2002.0
138932,Liviu Hanganut,2002-06-22,Bistrița,Bistrița-Năsăud,ROU,Romania,,,,Liviu,2002.0
138933,Mikhail Marozau,2003-01-22,,,,Belarus,,,,Mikhail,2003.0
138934,Mathias Vacek,2002-06-12,,,,Czechia,,,,Mathias,2002.0
138935,Aleksandar Grbović,2003-08-23,Žabljak,Žabljak,MNE,Montenegro,,,,Aleksandar,2003.0
138936,Siri Wigger,2003-04-09,,,,Switzerland,,,,Siri,2003.0
138937,Irmantas Žilinskas,2002-12-15,,,,Lithuania,,,,Irmantas,2002.0
138938,Marina Kälin,2003-07-28,,,,Switzerland,,,,Marina,2003.0
138939,Francesca Cola,2002-10-11,Sondrio,Sondrio,ITA,Italy,,,,Francesca,2002.0
138940,Dulamsüren Urangoo,2004-04-05,,,,Mongolia,,,,Dulamsüren,2004.0
138941,Tereza Prokešová,2003-05-08,,,,Czechia,,,,Tereza,2003.0
138942,Will Koch,2002-02-21,Ashland,Oregon,USA,United States,,,,Will,2002.0
138943,Darya Nepryayeva,2002-05-18,,,,Russian Federation,,,,Darya,2002.0
138944,Brian Bushey,2002-11-06,Randolph,Vermont,USA,United States,,,,Brian,2002.0
138945,Magdalena Engelhardt,2003-07-09,Schladming,Steiermark,AUT,Austria,167.0,56.0,,Magdalena,2003.0
138946,Silvia Campione,2002-05-26,Segrate,Milano,ITA,Italy,,,,Silvia,2002.0
138947,Didar Kassenov,2002-06-10,,,,Kazakhstan,,,,Didar,2002.0
138948,Karolina Kukuczka,2002-12-14,,,,Poland,,,,Karolina,2002.0
138949,Yevgeniya Krupitskaya,2002-04-27,,,,Russian Federation,,,,Yevgeniya,2002.0
138950,Sasha Masson,2002-11-26,,,,Canada,,,,Sasha,2002.0
138951,Amirhossein Bandali,2002-04-16,,,,Islamic Republic of Iran,,,,Amirhossein,2002.0
138952,Ilya Tregubov,2002-05-27,,,,Russian Federation,,,,Ilya,2002.0
138953,Antonin Savary,2002-02-23,,,,Switzerland,,,,Antonin,2002.0
138954,Oleksandr Lisohor,2004-01-12,,,,Ukraine,181.0,73.0,,Oleksandr,2004.0
138955,Aleksey Loktionov,2002-03-05,,,,Russian Federation,,,,Aleksey,2002.0
138956,Mateo Lorenzo Sauma,2004-06-04,San Carlos de Bariloche,Río Negro,ARG,Argentina,,,,Mateo,2004.0
138957,Christian Steiner,2003-08-13,Villach,Kärnten,AUT,Austria,188.0,78.0,,Christian,2003.0
138958,Sebastian Bryja,2002-02-11,,,,Poland,,,,Sebastian,2002.0
138959,Hugo Hinckfuss,2003-03-06,,,,Australia,,,,Hugo,2003.0
138960,Aisha Rakisheva,2002-05-05,,,,Kazakhstan,,,,Aisha,2002.0
138961,Eliisabet Kool,2003-01-24,Tallinn,Harjumaa,EST,Estonia,,,,Eliisabet,2003.0
138962,Miquel Auladell,2002-02-14,,,,Spain,,,,Miquel,2002.0
138963,Matúš Oravec,2002-09-18,,,,Slovakia,,,,Matúš,2002.0
138964,Aleksander Holmboe,2002-03-08,Bærum,Viken,NOR,Norway,,,,Aleksander,2002.0
138965,Anastasiya Kompaniets,2003-01-20,,,,Ukraine,175.0,64.0,,Anastasiya,2003.0
138966,Dong Zhaohui,2003-05-10,,,,People's Republic of China,,,,Dong,2003.0
138967,Simon Chappaz,2002-04-05,,,,France,,,,Simon,2002.0
138968,Ramon Riebli,2002-03-06,,,,Switzerland,,,,Ramon,2002.0
138969,Piotr Sobiczewski,2002-12-01,,,,Poland,,,,Piotr,2002.0
138970,Rosie Fordham,2002-05-07,Camperdown,New South Wales,AUS,Australia,,,,Rosie,2002.0
138971,Daria Mayorava,2003-04-19,,,,Belarus,,,,Daria,2003.0
138972,Sara Plakalović,2004-01-21,,,,Bosnia and Herzegovina,,,,Sara,2004.0
138973,Anders Veerpalu,2002-05-20,,,,Estonia,,,,Anders,2002.0
138974,Linda Rós Hannesdóttir,2003-01-13,,,,Iceland,,,,Linda,2003.0
138975,Bianca Buholzer,2002-01-29,,,,Switzerland,,,,Bianca,2002.0
138976,Elias Keck,2003-03-29,Kempten,Bayern,GER,Germany,,,,Elias,2003.0
138977,Germana Thannheimer,2002-03-09,,,,Germany,,,,Germana,2002.0
138978,Adelina Rimbeu,2004-08-29,Brașov,Brașov,ROU,Romania,,,,Adelina,2004.0
138979,Maria Jeong,2002-11-12,,,,Republic of Korea,,,,Maria,2002.0
138980,Sydney Palmer-Leger,2002-02-04,Salt Lake City,Utah,USA,United States,,,,Sydney,2002.0
138981,Edvin Anger,2002-04-08,,,,Sweden,,,,Edvin,2002.0
138982,Julie Pierrel,2002-02-21,,,,France,,,,Julie,2002.0
138983,Spartak Voskanyan,2003-12-01,Ashotsk,Shirak,ARM,Armenia,,,,Spartak,2003.0
138984,Simone Mastrobattista,2002-08-23,Cavalese,Trento,ITA,Italy,,,,Simone,2002.0
138985,Jasmine Drolet,2002-07-20,,,,Canada,,,,Jasmine,2002.0
138986,Barsnyam Nomin-Erdene,2004-03-28,,,,Mongolia,,,,Barsnyam,2004.0
138987,Luc Primet,2002-10-12,,,,France,,,,Luc,2002.0
138988,Đorđe Santrac,2002-01-05,,,,Bosnia and Herzegovina,,,,Đorđe,2002.0
138989,Kristīne Brunere,2002-12-10,,,,Latvia,,,,Kristīne,2002.0
138990,Andonaki Kostoski,2003-07-14,,,,North Macedonia,,,,Andonaki,2003.0
138991,Eglė Savickaitė,2004-11-05,Anykščiai,Utena,LTU,Lithuania,,,,Eglė,2004.0
138992,Johanna Udras,2002-10-23,Võru,Võrumaa,EST,Estonia,,,,Johanna,2002.0
138993,Erik Engel,2002-11-10,Hallein,Salzburg,AUT,Austria,183.0,71.0,,Erik,2002.0
138994,Mihaela Danoska,2004-04-22,,,,North Macedonia,,,,Mihaela,2004.0
138995,Jošt Mulej,2002-05-16,,,,Slovenia,,,,Jošt,2002.0
138996,Helen Hoffmann,2002-02-07,,,,Germany,,,,Helen,2002.0
138997,Hana Mazi,2002-12-08,,,,Slovenia,,,2022-08-11,Hana,2002.0
138998,Šimon Pavlásek,2002-09-09,,,,Czechia,,,,Šimon,2002.0
138999,Klara Mali,2002-12-28,,,,Slovenia,,,,Klara,2002.0
139000,Elia Barp,2002-12-19,Belluno,Belluno,ITA,Italy,,,,Elia,2002.0
139001,Pedro Cotaro,2002-11-09,,,,Argentina,,,,Pedro,2002.0
139002,Robin Frommelt,2002-12-17,,,,Liechtenstein,,,,Robin,2002.0
139003,Kryštof Zatloukal,2002-09-06,,,,Czechia,,,,Kryštof,2002.0
139004,Andrea Gartner,2002-08-30,Tolmezzo,Udine,ITA,Italy,,,,Andrea,2002.0
139005,Flaviu Pavalean,2002-05-31,Bistrița,Bistrița-Năsăud,ROU,Romania,,,,Flaviu,2002.0
139006,Chika Honda,2002-03-14,,,,Japan,,,,Chika,2002.0
139007,Ilyas Issabek,2003-08-12,,,,Kazakhstan,,,,Ilyas,2003.0
139008,Tuva Hagen Rønning,2002-02-06,Bærum,Viken,NOR,Norway,,,,Tuva,2002.0
139009,Denis Tilesch,2002-04-09,,,,Slovakia,,,,Denis,2002.0
139010,Eszter Kocsik,2004-06-19,Eger,Heves,HUN,Hungary,,,,Eszter,2004.0
139011,Elie Tawk,2002-11-01,,,,Lebanon,,,,Elie,2002.0
139012,Anže Gros,2002-01-05,,,,Slovenia,,,,Anže,2002.0
139013,James Slimon,2002-04-13,,,,Great Britain,,,,James,2002.0
139014,Georgios Anastasiadis,2004-05-25,,,,Greece,,,,Georgios,2004.0
139015,Zhang Chenghao,2002-01-18,,,,People's Republic of China,,,,Zhang,2002.0
139016,Nikita Pisarev,2002-07-29,,,,Russian Federation,,,,Nikita,2002.0
139017,Kai Mittelsteadt,2002-05-20,Oconomowoc,Wisconsin,USA,United States,,,,Kai,2002.0
139018,Simon Jung,2003-06-17,,,,Germany,,,,Simon,2003.0
139019,Alexander Ståhlberg,2002-04-04,,,,Finland,,,,Alexander,2002.0
139020,Eevi-Inkeri Tossavainen,2003-10-29,,,,Finland,,,,Eevi-Inkeri,2003.0
139021,Fatma Yavuz,2002-01-01,,,,Türkiye,,,,Fatma,2002.0
139022,Karolina Kaleta,2002-11-10,,,,Poland,,,,Karolina,2002.0
139023,Kristína Sivoková,2002-03-20,Zvolen,Banská Bystrica,SVK,Slovakia,170.0,66.0,,Kristína,2002.0
139024,Märta Rosenberg,2002-03-12,,,,Sweden,,,,Märta,2002.0
139025,Sarawut Koedsin,2003-07-19,,,,Thailand,,,,Sarawut,2003.0
139026,Otgonlkhagva Zolbayar,2002-07-20,,,,Mongolia,,,,Otgonlkhagva,2002.0
139027,Dorina Puscariu,2004-09-14,Brașov,Brașov,ROU,Romania,,,,Dorina,2004.0
139028,Marius Kastner,2002-08-23,Marktredwitz,Bayern,GER,Germany,,,,Marius,2002.0
139029,Lara Dellit,2002-04-25,Schmalkalden,Thüringen,GER,Germany,,,,Lara,2002.0
139030,Zoe Ojeda,2003-01-14,San Carlos de Bariloche,Río Negro,ARG,Argentina,,,,Zoe,2003.0
139031,Valeriya Batchenko,2002-02-18,,,,Kazakhstan,,,,Valeriya,2002.0
139032,Rhaick Bomfim,2002-04-02,Bertioga,São Paulo,BRA,Brazil,175.0,69.0,,Rhaick,2002.0
139033,Manex Silva,2002-07-24,Rio Branco,Acre,BRA,Brazil,179.0,72.0,,Manex,2002.0
139034,Vesna Pantić,2004-04-10,,,,Bosnia and Herzegovina,,,,Vesna,2004.0
139035,Nikolai Holmboe,2002-03-08,Bærum,Viken,NOR,Norway,,,,Nikolai,2002.0
139036,Eliška Šibravová,2002-04-26,,,,Czechia,,,,Eliška,2002.0
139037,Maria Hartz Melling,2002-12-19,Drammen,Viken,NOR,Norway,,,,Maria,2002.0
139038,Anastasiya Nikon,2004-02-14,,,,Ukraine,164.0,55.0,,Anastasiya,2004.0
139039,Natalia Ayala,2004-04-15,,,,Chile,,,,Natalia,2004.0
139040,Jeon Sung-Min,2002-04-19,,,,Republic of Korea,,,,Jeon,2002.0
139041,Kateřina Svobodová,2002-01-27,,,,Czechia,,,,Kateřina,2002.0
139042,Maëlle Veyre,2002-11-23,,,,France,,,,Maëlle,2002.0
139043,Stian Grønli,2002-05-29,,,,Norway,,,,Stian,2002.0
139044,Hanna Popko,2003-07-19,,,,Poland,,,,Hanna,2003.0
